nchannels,world_size,msg_bytes,primitive,bandwidth_gbps,latency_us,busbw_gbps,algorithm,hostname,timestamp
1,8,262144,reduce_scatter,2.6869,97.56,2.3511,auto,c09u13,2026-05-05T18:22:28Z
1,8,262144,reduce_scatter,2.6966,97.21,2.3596,auto,c09u13,2026-05-05T18:22:28Z
1,8,1048576,all_reduce,5.4603,192.03,9.5556,auto,c09u13,2026-05-05T18:21:26Z
1,8,1048576,all_reduce,5.2248,200.69,9.1434,auto,c09u13,2026-05-05T18:21:26Z
1,8,1048576,all_reduce,5.5229,189.86,9.6650,auto,c09u13,2026-05-05T18:21:26Z
1,8,1048576,all_reduce,5.4703,191.68,9.5730,auto,c09u13,2026-05-05T18:21:26Z
1,8,1048576,all_reduce,5.4511,192.36,9.5395,auto,c09u13,2026-05-05T18:21:26Z
1,8,1048576,all_reduce,5.2090,201.30,9.1157,auto,c09u13,2026-05-05T18:21:26Z
1,8,1048576,all_reduce,5.4524,192.31,9.5418,auto,c09u13,2026-05-05T18:21:26Z
1,8,1048576,all_reduce,5.4609,192.01,9.5566,auto,c09u13,2026-05-05T18:21:26Z
1,8,1048576,all_reduce,5.4503,192.39,9.5381,auto,c09u13,2026-05-05T18:21:44Z
1,8,1048576,all_reduce,5.4379,192.83,9.5164,auto,c09u13,2026-05-05T18:21:44Z
1,8,1048576,all_reduce,5.5299,189.62,9.6774,auto,c09u13,2026-05-05T18:21:44Z
1,8,1048576,all_reduce,5.5620,188.53,9.7334,auto,c09u13,2026-05-05T18:21:44Z
1,8,1048576,all_reduce,5.2857,198.38,9.2499,auto,c09u13,2026-05-05T18:21:44Z
1,8,1048576,all_reduce,5.5382,189.34,9.6918,auto,c09u13,2026-05-05T18:21:44Z
1,8,1048576,all_reduce,5.5099,190.31,9.6424,auto,c09u13,2026-05-05T18:21:44Z
1,8,1048576,all_reduce,5.5876,187.66,9.7783,auto,c09u13,2026-05-05T18:21:44Z
1,8,1048576,all_to_all,5.7673,181.81,5.0464,auto,c09u13,2026-05-05T18:22:51Z
1,8,1048576,all_to_all,6.1179,171.40,5.3532,auto,c09u13,2026-05-05T18:22:51Z
1,8,1048576,all_to_all,6.2492,167.79,5.4681,auto,c09u13,2026-05-05T18:22:51Z
1,8,1048576,all_to_all,6.1950,169.26,5.4206,auto,c09u13,2026-05-05T18:22:51Z
1,8,1048576,all_to_all,6.1841,169.56,5.4111,auto,c09u13,2026-05-05T18:22:51Z
1,8,1048576,all_to_all,6.1164,171.44,5.3518,auto,c09u13,2026-05-05T18:22:51Z
1,8,1048576,all_to_all,6.1408,170.75,5.3732,auto,c09u13,2026-05-05T18:22:51Z
1,8,1048576,all_to_all,6.1264,171.16,5.3606,auto,c09u13,2026-05-05T18:22:51Z
1,8,1048576,broadcast,10.7133,97.88,10.7133,auto,c09u13,2026-05-05T18:22:51Z
1,8,1048576,broadcast,11.3207,92.63,11.3207,auto,c09u13,2026-05-05T18:22:51Z
1,8,1048576,broadcast,11.6430,90.06,11.6430,auto,c09u13,2026-05-05T18:22:51Z
1,8,1048576,broadcast,11.6383,90.10,11.6383,auto,c09u13,2026-05-05T18:22:51Z
1,8,1048576,broadcast,11.4222,91.80,11.4222,auto,c09u13,2026-05-05T18:22:51Z
1,8,1048576,broadcast,11.5897,90.47,11.5897,auto,c09u13,2026-05-05T18:22:51Z
1,8,1048576,broadcast,11.2225,93.43,11.2225,auto,c09u13,2026-05-05T18:22:51Z
1,8,1048576,broadcast,10.9414,95.84,10.9414,auto,c09u13,2026-05-05T18:22:51Z
1,8,1048576,broadcast,11.3844,92.11,11.3844,auto,c09u13,2026-05-05T18:23:12Z
1,8,1048576,broadcast,11.7630,89.14,11.7630,auto,c09u13,2026-05-05T18:23:12Z
1,8,1048576,broadcast,11.7044,89.59,11.7044,auto,c09u13,2026-05-05T18:23:12Z
1,8,1048576,broadcast,11.9196,87.97,11.9196,auto,c09u13,2026-05-05T18:23:12Z
1,8,1048576,broadcast,12.0805,86.80,12.0805,auto,c09u13,2026-05-05T18:23:12Z
1,8,1048576,broadcast,11.8704,88.34,11.8704,auto,c09u13,2026-05-05T18:23:12Z
1,8,1048576,broadcast,11.7651,89.13,11.7651,auto,c09u13,2026-05-05T18:23:12Z
1,8,1048576,broadcast,11.7305,89.39,11.7305,auto,c09u13,2026-05-05T18:23:12Z
1,8,1048576,reduce_scatter,8.5025,123.33,7.4397,auto,c09u13,2026-05-05T18:22:06Z
1,8,1048576,reduce_scatter,8.3749,125.21,7.3280,auto,c09u13,2026-05-05T18:22:06Z
1,8,1048576,reduce_scatter,8.5303,122.92,7.4641,auto,c09u13,2026-05-05T18:22:06Z
1,8,1048576,reduce_scatter,8.6992,120.54,7.6118,auto,c09u13,2026-05-05T18:22:06Z
1,8,1048576,reduce_scatter,8.4591,123.96,7.4017,auto,c09u13,2026-05-05T18:22:06Z
1,8,1048576,reduce_scatter,8.1682,128.37,7.1472,auto,c09u13,2026-05-05T18:22:06Z
1,8,1048576,reduce_scatter,8.6492,121.23,7.5680,auto,c09u13,2026-05-05T18:22:06Z
1,8,1048576,reduce_scatter,8.7255,120.17,7.6348,auto,c09u13,2026-05-05T18:22:06Z
1,8,1048576,reduce_scatter,8.5103,123.21,7.4465,auto,c09u13,2026-05-05T18:22:28Z
1,8,1048576,reduce_scatter,8.8370,118.66,7.7324,auto,c09u13,2026-05-05T18:22:28Z
1,8,1048576,reduce_scatter,8.8741,118.16,7.7648,auto,c09u13,2026-05-05T18:22:28Z
1,8,1048576,reduce_scatter,8.7168,120.29,7.6272,auto,c09u13,2026-05-05T18:22:28Z
1,8,1048576,reduce_scatter,8.9331,117.38,7.8165,auto,c09u13,2026-05-05T18:22:28Z
1,8,1048576,reduce_scatter,8.9815,116.75,7.8588,auto,c09u13,2026-05-05T18:22:28Z
1,8,1048576,reduce_scatter,8.4790,123.67,7.4191,auto,c09u13,2026-05-05T18:22:28Z
1,8,1048576,reduce_scatter,8.8759,118.14,7.7664,auto,c09u13,2026-05-05T18:22:28Z
1,8,4194304,all_reduce,8.9335,469.50,15.6336,auto,c09u13,2026-05-05T18:21:26Z
1,8,4194304,all_reduce,9.0403,463.96,15.8205,auto,c09u13,2026-05-05T18:21:26Z
1,8,4194304,all_reduce,9.0380,464.07,15.8165,auto,c09u13,2026-05-05T18:21:26Z
1,8,4194304,all_reduce,9.0791,461.97,15.8884,auto,c09u13,2026-05-05T18:21:26Z
1,8,4194304,all_reduce,9.0318,464.39,15.8056,auto,c09u13,2026-05-05T18:21:26Z
1,8,4194304,all_reduce,9.1678,457.50,16.0437,auto,c09u13,2026-05-05T18:21:26Z
1,8,4194304,all_reduce,9.1452,458.64,16.0040,auto,c09u13,2026-05-05T18:21:26Z
1,8,4194304,all_reduce,9.0386,464.05,15.8175,auto,c09u13,2026-05-05T18:21:26Z
1,8,4194304,all_reduce,8.8605,473.37,15.5058,auto,c09u13,2026-05-05T18:21:44Z
1,8,4194304,all_reduce,3.1664,1324.63,5.5412,auto,c09u13,2026-05-05T18:21:44Z
1,8,4194304,all_reduce,8.8815,472.25,15.5427,auto,c09u13,2026-05-05T18:21:44Z
1,8,4194304,all_reduce,8.9821,466.96,15.7186,auto,c09u13,2026-05-05T18:21:44Z
1,8,4194304,all_reduce,9.0371,464.12,15.8149,auto,c09u13,2026-05-05T18:21:44Z
1,8,4194304,all_reduce,8.9094,470.77,15.5914,auto,c09u13,2026-05-05T18:21:44Z
1,8,4194304,all_reduce,8.7924,477.04,15.3867,auto,c09u13,2026-05-05T18:21:44Z
1,8,4194304,all_reduce,9.0841,461.72,15.8971,auto,c09u13,2026-05-05T18:21:44Z
1,8,4194304,all_to_all,12.0457,348.20,10.5400,auto,c09u13,2026-05-05T18:22:51Z
1,8,4194304,all_to_all,12.2298,342.96,10.7011,auto,c09u13,2026-05-05T18:22:51Z
1,8,4194304,all_to_all,12.2274,343.02,10.6990,auto,c09u13,2026-05-05T18:22:51Z
1,8,4194304,all_to_all,12.0628,347.71,10.5549,auto,c09u13,2026-05-05T18:22:51Z
1,8,4194304,all_to_all,12.3841,338.69,10.8361,auto,c09u13,2026-05-05T18:22:51Z
1,8,4194304,all_to_all,12.2189,343.26,10.6916,auto,c09u13,2026-05-05T18:22:51Z
1,8,4194304,all_to_all,12.2928,341.20,10.7562,auto,c09u13,2026-05-05T18:22:51Z
1,8,4194304,all_to_all,12.2144,343.39,10.6876,auto,c09u13,2026-05-05T18:22:51Z
1,8,4194304,broadcast,20.4671,204.93,20.4671,auto,c09u13,2026-05-05T18:22:51Z
1,8,4194304,broadcast,20.7058,202.57,20.7058,auto,c09u13,2026-05-05T18:22:51Z
1,8,4194304,broadcast,19.9713,210.02,19.9713,auto,c09u13,2026-05-05T18:22:51Z
1,8,4194304,broadcast,20.4270,205.33,20.4270,auto,c09u13,2026-05-05T18:22:51Z
1,8,4194304,broadcast,20.9367,200.33,20.9367,auto,c09u13,2026-05-05T18:22:51Z
1,8,4194304,broadcast,20.9248,200.45,20.9248,auto,c09u13,2026-05-05T18:22:51Z
1,8,4194304,broadcast,20.3375,206.24,20.3375,auto,c09u13,2026-05-05T18:22:51Z
1,8,4194304,broadcast,20.1117,208.55,20.1117,auto,c09u13,2026-05-05T18:22:51Z
1,8,4194304,broadcast,19.7490,212.38,19.7490,auto,c09u13,2026-05-05T18:23:12Z
1,8,4194304,broadcast,20.9268,200.43,20.9268,auto,c09u13,2026-05-05T18:23:12Z
1,8,4194304,broadcast,20.9066,200.62,20.9066,auto,c09u13,2026-05-05T18:23:12Z
1,8,4194304,broadcast,21.2532,197.35,21.2532,auto,c09u13,2026-05-05T18:23:12Z
1,8,4194304,broadcast,21.3955,196.04,21.3955,auto,c09u13,2026-05-05T18:23:12Z
1,8,4194304,broadcast,21.1823,198.01,21.1823,auto,c09u13,2026-05-05T18:23:12Z
1,8,4194304,broadcast,21.3014,196.90,21.3014,auto,c09u13,2026-05-05T18:23:12Z
1,8,4194304,broadcast,20.2240,207.39,20.2240,auto,c09u13,2026-05-05T18:23:12Z
1,8,4194304,reduce_scatter,17.0165,246.48,14.8894,auto,c09u13,2026-05-05T18:22:06Z
1,8,4194304,reduce_scatter,17.3751,241.40,15.2032,auto,c09u13,2026-05-05T18:22:06Z
1,8,4194304,reduce_scatter,17.2873,242.62,15.1264,auto,c09u13,2026-05-05T18:22:06Z
1,8,4194304,reduce_scatter,17.3757,241.39,15.2037,auto,c09u13,2026-05-05T18:22:06Z
1,8,4194304,reduce_scatter,17.2830,242.68,15.1226,auto,c09u13,2026-05-05T18:22:06Z
1,8,4194304,reduce_scatter,17.0532,245.95,14.9216,auto,c09u13,2026-05-05T18:22:06Z
1,8,4194304,reduce_scatter,17.4472,240.40,15.2663,auto,c09u13,2026-05-05T18:22:06Z
1,8,4194304,reduce_scatter,17.1210,244.98,14.9809,auto,c09u13,2026-05-05T18:22:06Z
1,8,4194304,reduce_scatter,16.2043,258.84,14.1788,auto,c09u13,2026-05-05T18:22:28Z
1,8,4194304,reduce_scatter,16.5362,253.64,14.4692,auto,c09u13,2026-05-05T18:22:28Z
1,8,4194304,reduce_scatter,16.8628,248.73,14.7550,auto,c09u13,2026-05-05T18:22:28Z
1,8,4194304,reduce_scatter,16.5873,252.86,14.5138,auto,c09u13,2026-05-05T18:22:28Z
1,8,4194304,reduce_scatter,16.5869,252.87,14.5135,auto,c09u13,2026-05-05T18:22:28Z
1,8,4194304,reduce_scatter,16.7403,250.55,14.6478,auto,c09u13,2026-05-05T18:22:28Z
1,8,4194304,reduce_scatter,16.9066,248.09,14.7933,auto,c09u13,2026-05-05T18:22:28Z
1,8,4194304,reduce_scatter,16.8337,249.16,14.7295,auto,c09u13,2026-05-05T18:22:28Z
1,8,16777216,all_reduce,11.0207,1522.34,19.2862,auto,c09u13,2026-05-05T18:21:26Z
1,8,16777216,all_reduce,11.1331,1506.97,19.4829,auto,c09u13,2026-05-05T18:21:26Z
1,8,16777216,all_reduce,11.1087,1510.28,19.4401,auto,c09u13,2026-05-05T18:21:26Z
1,8,16777216,all_reduce,11.1146,1509.47,19.4506,auto,c09u13,2026-05-05T18:21:26Z
1,8,16777216,all_reduce,11.0688,1515.72,19.3704,auto,c09u13,2026-05-05T18:21:26Z
1,8,16777216,all_reduce,11.2200,1495.30,19.6349,auto,c09u13,2026-05-05T18:21:26Z
1,8,16777216,all_reduce,11.1648,1502.68,19.5385,auto,c09u13,2026-05-05T18:21:26Z
1,8,16777216,all_reduce,11.1523,1504.37,19.5166,auto,c09u13,2026-05-05T18:21:26Z
1,8,16777216,all_reduce,10.7332,1563.12,18.7831,auto,c09u13,2026-05-05T18:21:44Z
1,8,16777216,all_reduce,10.6933,1568.94,18.7133,auto,c09u13,2026-05-05T18:21:44Z
1,8,16777216,all_reduce,10.7498,1560.70,18.8121,auto,c09u13,2026-05-05T18:21:44Z
1,8,16777216,all_reduce,10.7573,1559.62,18.8252,auto,c09u13,2026-05-05T18:21:44Z
1,8,16777216,all_reduce,10.7747,1557.10,18.8557,auto,c09u13,2026-05-05T18:21:44Z
1,8,16777216,all_reduce,10.7271,1564.00,18.7725,auto,c09u13,2026-05-05T18:21:44Z
1,8,16777216,all_reduce,10.7091,1566.63,18.7410,auto,c09u13,2026-05-05T18:21:44Z
1,8,16777216,all_reduce,10.7674,1558.14,18.8430,auto,c09u13,2026-05-05T18:21:44Z
1,8,16777216,all_to_all,20.1287,833.50,17.6126,auto,c09u13,2026-05-05T18:22:51Z
1,8,16777216,all_to_all,20.2132,830.01,17.6865,auto,c09u13,2026-05-05T18:22:51Z
1,8,16777216,all_to_all,19.3745,865.94,16.9527,auto,c09u13,2026-05-05T18:22:51Z
1,8,16777216,all_to_all,12.0269,1394.98,10.5235,auto,c09u13,2026-05-05T18:22:51Z
1,8,16777216,all_to_all,19.8192,846.51,17.3418,auto,c09u13,2026-05-05T18:22:51Z
1,8,16777216,all_to_all,19.9399,841.39,17.4474,auto,c09u13,2026-05-05T18:22:51Z
1,8,16777216,all_to_all,20.0614,836.29,17.5537,auto,c09u13,2026-05-05T18:22:51Z
1,8,16777216,all_to_all,20.0667,836.07,17.5584,auto,c09u13,2026-05-05T18:22:51Z
1,8,16777216,broadcast,20.3132,825.93,20.3132,auto,c09u13,2026-05-05T18:22:51Z
1,8,16777216,broadcast,20.0823,835.42,20.0823,auto,c09u13,2026-05-05T18:22:51Z
1,8,16777216,broadcast,20.4184,821.67,20.4184,auto,c09u13,2026-05-05T18:22:51Z
1,8,16777216,broadcast,20.4044,822.23,20.4044,auto,c09u13,2026-05-05T18:22:51Z
1,8,16777216,broadcast,20.5730,815.50,20.5730,auto,c09u13,2026-05-05T18:22:51Z
1,8,16777216,broadcast,20.4123,821.92,20.4123,auto,c09u13,2026-05-05T18:22:51Z
1,8,16777216,broadcast,20.3638,823.87,20.3638,auto,c09u13,2026-05-05T18:22:51Z
1,8,16777216,broadcast,20.4300,821.20,20.4300,auto,c09u13,2026-05-05T18:22:51Z
1,8,16777216,broadcast,20.3505,824.41,20.3505,auto,c09u13,2026-05-05T18:23:12Z
1,8,16777216,broadcast,20.1607,832.17,20.1607,auto,c09u13,2026-05-05T18:23:12Z
1,8,16777216,broadcast,20.2367,829.05,20.2367,auto,c09u13,2026-05-05T18:23:12Z
1,8,16777216,broadcast,20.6394,812.87,20.6394,auto,c09u13,2026-05-05T18:23:12Z
1,8,16777216,broadcast,20.4991,818.43,20.4991,auto,c09u13,2026-05-05T18:23:12Z
1,8,16777216,broadcast,20.3354,825.03,20.3354,auto,c09u13,2026-05-05T18:23:12Z
1,8,16777216,broadcast,20.6222,813.55,20.6222,auto,c09u13,2026-05-05T18:23:12Z
1,8,16777216,broadcast,20.4986,818.46,20.4986,auto,c09u13,2026-05-05T18:23:12Z
1,8,16777216,reduce_scatter,23.9339,700.98,20.9422,auto,c09u13,2026-05-05T18:22:06Z
1,8,16777216,reduce_scatter,24.4730,685.54,21.4139,auto,c09u13,2026-05-05T18:22:06Z
1,8,16777216,reduce_scatter,24.4815,685.30,21.4213,auto,c09u13,2026-05-05T18:22:06Z
1,8,16777216,reduce_scatter,24.3701,688.43,21.3238,auto,c09u13,2026-05-05T18:22:06Z
1,8,16777216,reduce_scatter,24.5414,683.63,21.4737,auto,c09u13,2026-05-05T18:22:06Z
1,8,16777216,reduce_scatter,24.3055,690.26,21.2673,auto,c09u13,2026-05-05T18:22:06Z
1,8,16777216,reduce_scatter,24.5534,683.30,21.4842,auto,c09u13,2026-05-05T18:22:06Z
1,8,16777216,reduce_scatter,24.4957,684.90,21.4338,auto,c09u13,2026-05-05T18:22:06Z
1,8,16777216,reduce_scatter,23.0251,728.65,20.1470,auto,c09u13,2026-05-05T18:22:28Z
1,8,16777216,reduce_scatter,23.5048,713.78,20.5667,auto,c09u13,2026-05-05T18:22:28Z
1,8,16777216,reduce_scatter,22.9735,730.29,20.1018,auto,c09u13,2026-05-05T18:22:28Z
1,8,16777216,reduce_scatter,23.4206,716.34,20.4930,auto,c09u13,2026-05-05T18:22:28Z
1,8,16777216,reduce_scatter,23.2389,721.95,20.3340,auto,c09u13,2026-05-05T18:22:28Z
1,8,16777216,reduce_scatter,23.5284,713.06,20.5873,auto,c09u13,2026-05-05T18:22:28Z
1,8,16777216,reduce_scatter,23.4652,714.98,20.5320,auto,c09u13,2026-05-05T18:22:28Z
1,8,16777216,reduce_scatter,23.7561,706.23,20.7866,auto,c09u13,2026-05-05T18:22:28Z
1,8,67108864,all_reduce,11.5288,5820.97,20.1754,auto,c09u13,2026-05-05T18:21:26Z
1,8,67108864,all_reduce,11.3817,5896.19,19.9180,auto,c09u13,2026-05-05T18:21:26Z
1,8,67108864,all_reduce,11.5192,5825.84,20.1586,auto,c09u13,2026-05-05T18:21:26Z
1,8,67108864,all_reduce,11.5200,5825.42,20.1600,auto,c09u13,2026-05-05T18:21:26Z
1,8,67108864,all_reduce,11.5446,5813.02,20.2030,auto,c09u13,2026-05-05T18:21:26Z
1,8,67108864,all_reduce,11.4151,5878.95,19.9764,auto,c09u13,2026-05-05T18:21:26Z
1,8,67108864,all_reduce,11.5267,5822.05,20.1717,auto,c09u13,2026-05-05T18:21:26Z
1,8,67108864,all_reduce,11.6049,5782.80,20.3086,auto,c09u13,2026-05-05T18:21:26Z
1,8,67108864,all_reduce,11.2668,5956.33,19.7169,auto,c09u13,2026-05-05T18:21:44Z
1,8,67108864,all_reduce,11.3262,5925.09,19.8209,auto,c09u13,2026-05-05T18:21:44Z
1,8,67108864,all_reduce,11.2828,5947.90,19.7449,auto,c09u13,2026-05-05T18:21:44Z
1,8,67108864,all_reduce,11.4120,5880.54,19.9710,auto,c09u13,2026-05-05T18:21:44Z
1,8,67108864,all_reduce,11.2295,5976.13,19.6516,auto,c09u13,2026-05-05T18:21:44Z
1,8,67108864,all_reduce,11.2418,5969.56,19.6732,auto,c09u13,2026-05-05T18:21:44Z
1,8,67108864,all_reduce,11.3646,5905.08,19.8880,auto,c09u13,2026-05-05T18:21:44Z
1,8,67108864,all_reduce,10.9262,6142.01,19.1209,auto,c09u13,2026-05-05T18:21:44Z
1,8,67108864,all_to_all,23.6281,2840.22,20.6746,auto,c09u13,2026-05-05T18:22:51Z
1,8,67108864,all_to_all,23.6142,2841.89,20.6624,auto,c09u13,2026-05-05T18:22:51Z
1,8,67108864,all_to_all,23.7772,2822.41,20.8050,auto,c09u13,2026-05-05T18:22:51Z
1,8,67108864,all_to_all,23.6319,2839.75,20.6779,auto,c09u13,2026-05-05T18:22:51Z
1,8,67108864,all_to_all,23.4692,2859.44,20.5355,auto,c09u13,2026-05-05T18:22:51Z
1,8,67108864,all_to_all,23.3920,2868.88,20.4680,auto,c09u13,2026-05-05T18:22:51Z
1,8,67108864,all_to_all,23.6417,2838.57,20.6865,auto,c09u13,2026-05-05T18:22:51Z
1,8,67108864,all_to_all,23.4536,2861.34,20.5219,auto,c09u13,2026-05-05T18:22:51Z
1,8,67108864,broadcast,19.1503,3504.32,19.1503,auto,c09u13,2026-05-05T18:22:51Z
1,8,67108864,broadcast,19.1693,3500.86,19.1693,auto,c09u13,2026-05-05T18:22:51Z
1,8,67108864,broadcast,19.3657,3465.34,19.3657,auto,c09u13,2026-05-05T18:22:51Z
1,8,67108864,broadcast,19.3777,3463.20,19.3777,auto,c09u13,2026-05-05T18:22:51Z
1,8,67108864,broadcast,19.1701,3500.71,19.1701,auto,c09u13,2026-05-05T18:22:51Z
1,8,67108864,broadcast,19.1964,3495.92,19.1964,auto,c09u13,2026-05-05T18:22:51Z
1,8,67108864,broadcast,19.1430,3505.66,19.1430,auto,c09u13,2026-05-05T18:22:51Z
1,8,67108864,broadcast,19.0994,3513.67,19.0994,auto,c09u13,2026-05-05T18:22:51Z
1,8,67108864,broadcast,19.3127,3474.86,19.3127,auto,c09u13,2026-05-05T18:23:13Z
1,8,67108864,broadcast,19.2217,3491.31,19.2217,auto,c09u13,2026-05-05T18:23:13Z
1,8,67108864,broadcast,19.1466,3505.00,19.1466,auto,c09u13,2026-05-05T18:23:13Z
1,8,67108864,broadcast,19.1770,3499.45,19.1770,auto,c09u13,2026-05-05T18:23:13Z
1,8,67108864,broadcast,19.2561,3485.07,19.2561,auto,c09u13,2026-05-05T18:23:13Z
1,8,67108864,broadcast,19.2900,3478.95,19.2900,auto,c09u13,2026-05-05T18:23:13Z
1,8,67108864,broadcast,19.1506,3504.27,19.1506,auto,c09u13,2026-05-05T18:23:13Z
1,8,67108864,broadcast,19.2800,3480.76,19.2800,auto,c09u13,2026-05-05T18:23:13Z
1,8,67108864,reduce_scatter,25.6733,2613.95,22.4642,auto,c09u13,2026-05-05T18:22:06Z
1,8,67108864,reduce_scatter,25.7437,2606.81,22.5257,auto,c09u13,2026-05-05T18:22:06Z
1,8,67108864,reduce_scatter,25.7546,2605.70,22.5353,auto,c09u13,2026-05-05T18:22:06Z
1,8,67108864,reduce_scatter,25.6973,2611.51,22.4852,auto,c09u13,2026-05-05T18:22:06Z
1,8,67108864,reduce_scatter,25.8049,2600.62,22.5793,auto,c09u13,2026-05-05T18:22:06Z
1,8,67108864,reduce_scatter,25.8258,2598.52,22.5975,auto,c09u13,2026-05-05T18:22:06Z
1,8,67108864,reduce_scatter,25.6683,2614.46,22.4598,auto,c09u13,2026-05-05T18:22:06Z
1,8,67108864,reduce_scatter,26.6083,2522.11,23.2822,auto,c09u13,2026-05-05T18:22:06Z
1,8,67108864,reduce_scatter,25.0496,2679.04,21.9184,auto,c09u13,2026-05-05T18:22:28Z
1,8,67108864,reduce_scatter,25.6136,2620.05,22.4119,auto,c09u13,2026-05-05T18:22:28Z
1,8,67108864,reduce_scatter,25.3897,2643.15,22.2160,auto,c09u13,2026-05-05T18:22:28Z
1,8,67108864,reduce_scatter,25.5707,2624.44,22.3744,auto,c09u13,2026-05-05T18:22:28Z
1,8,67108864,reduce_scatter,25.4479,2637.11,22.2669,auto,c09u13,2026-05-05T18:22:28Z
1,8,67108864,reduce_scatter,25.1904,2664.07,22.0416,auto,c09u13,2026-05-05T18:22:28Z
1,8,67108864,reduce_scatter,25.2789,2654.74,22.1190,auto,c09u13,2026-05-05T18:22:28Z
1,8,67108864,reduce_scatter,25.5757,2623.93,22.3788,auto,c09u13,2026-05-05T18:22:28Z
1,8,268435456,all_reduce,11.4652,23413.00,20.0642,auto,c09u13,2026-05-05T18:21:26Z
1,8,268435456,all_reduce,11.4376,23469.52,20.0158,auto,c09u13,2026-05-05T18:21:26Z
1,8,268435456,all_reduce,11.4141,23517.96,19.9746,auto,c09u13,2026-05-05T18:21:26Z
1,8,268435456,all_reduce,11.2914,23773.43,19.7600,auto,c09u13,2026-05-05T18:21:26Z
1,8,268435456,all_reduce,11.4596,23424.57,20.0542,auto,c09u13,2026-05-05T18:21:26Z
1,8,268435456,all_reduce,11.4096,23527.25,19.9667,auto,c09u13,2026-05-05T18:21:26Z
1,8,268435456,all_reduce,11.3776,23593.38,19.9108,auto,c09u13,2026-05-05T18:21:26Z
1,8,268435456,all_reduce,11.4172,23511.45,19.9801,auto,c09u13,2026-05-05T18:21:26Z
1,8,268435456,all_reduce,11.3396,23672.43,19.8443,auto,c09u13,2026-05-05T18:21:44Z
1,8,268435456,all_reduce,11.3134,23727.11,19.7985,auto,c09u13,2026-05-05T18:21:44Z
1,8,268435456,all_reduce,11.2920,23772.19,19.7610,auto,c09u13,2026-05-05T18:21:44Z
1,8,268435456,all_reduce,11.3286,23695.29,19.8251,auto,c09u13,2026-05-05T18:21:44Z
1,8,268435456,all_reduce,11.2659,23827.27,19.7153,auto,c09u13,2026-05-05T18:21:44Z
1,8,268435456,all_reduce,11.2806,23796.26,19.7410,auto,c09u13,2026-05-05T18:21:44Z
1,8,268435456,all_reduce,11.2382,23885.91,19.6669,auto,c09u13,2026-05-05T18:21:44Z
1,8,268435456,all_reduce,11.2768,23804.17,19.7344,auto,c09u13,2026-05-05T18:21:44Z
1,8,268435456,all_to_all,24.4677,10971.02,21.4092,auto,c09u13,2026-05-05T18:22:52Z
1,8,268435456,all_to_all,24.7199,10859.08,21.6299,auto,c09u13,2026-05-05T18:22:52Z
1,8,268435456,all_to_all,24.6639,10883.73,21.5809,auto,c09u13,2026-05-05T18:22:52Z
1,8,268435456,all_to_all,24.5886,10917.09,21.5150,auto,c09u13,2026-05-05T18:22:52Z
1,8,268435456,all_to_all,24.5030,10955.19,21.4402,auto,c09u13,2026-05-05T18:22:52Z
1,8,268435456,all_to_all,24.4441,10981.59,21.3886,auto,c09u13,2026-05-05T18:22:52Z
1,8,268435456,all_to_all,24.6314,10898.11,21.5525,auto,c09u13,2026-05-05T18:22:52Z
1,8,268435456,all_to_all,24.7609,10841.11,21.6658,auto,c09u13,2026-05-05T18:22:52Z
1,8,268435456,broadcast,17.7852,15093.22,17.7852,auto,c09u13,2026-05-05T18:22:51Z
1,8,268435456,broadcast,17.8415,15045.60,17.8415,auto,c09u13,2026-05-05T18:22:51Z
1,8,268435456,broadcast,17.8553,15033.94,17.8553,auto,c09u13,2026-05-05T18:22:51Z
1,8,268435456,broadcast,17.8117,15070.75,17.8117,auto,c09u13,2026-05-05T18:22:51Z
1,8,268435456,broadcast,17.8064,15075.22,17.8064,auto,c09u13,2026-05-05T18:22:51Z
1,8,268435456,broadcast,17.8358,15050.39,17.8358,auto,c09u13,2026-05-05T18:22:51Z
1,8,268435456,broadcast,17.7411,15130.71,17.7411,auto,c09u13,2026-05-05T18:22:51Z
1,8,268435456,broadcast,17.9187,14980.77,17.9187,auto,c09u13,2026-05-05T18:22:51Z
1,8,268435456,broadcast,17.8338,15052.04,17.8338,auto,c09u13,2026-05-05T18:23:13Z
1,8,268435456,broadcast,17.7564,15117.64,17.7564,auto,c09u13,2026-05-05T18:23:13Z
1,8,268435456,broadcast,17.7887,15090.23,17.7887,auto,c09u13,2026-05-05T18:23:13Z
1,8,268435456,broadcast,17.8990,14997.27,17.8990,auto,c09u13,2026-05-05T18:23:13Z
1,8,268435456,broadcast,17.7844,15093.90,17.7844,auto,c09u13,2026-05-05T18:23:13Z
1,8,268435456,broadcast,17.9587,14947.35,17.9587,auto,c09u13,2026-05-05T18:23:13Z
1,8,268435456,broadcast,17.7469,15125.78,17.7469,auto,c09u13,2026-05-05T18:23:13Z
1,8,268435456,broadcast,17.8343,15051.61,17.8343,auto,c09u13,2026-05-05T18:23:13Z
1,8,268435456,reduce_scatter,25.4630,10542.16,22.2802,auto,c09u13,2026-05-05T18:22:06Z
1,8,268435456,reduce_scatter,25.7164,10438.29,22.5019,auto,c09u13,2026-05-05T18:22:06Z
1,8,268435456,reduce_scatter,25.6524,10464.33,22.4459,auto,c09u13,2026-05-05T18:22:06Z
